no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets_value
0,1,1,13.9108207377686,15.03928598958639,14,832,16.056220247240233
5,1,0,16.034714042019267,17.365127944744703,12,802,17.994502594246658
2,1,0,15.761420707019587,16.98938901690174,18,628,17.77441714929127
4,1,0,15.444751097694555,16.749367427800177,10,694,17.193098073987297
1,0,1,14.978661367769956,16.045524958123483,20,741,16.61887093887081
1,0,1,15.123843377614453,16.204273347199372,14,748,16.985196138641705
5,1,0,15.096444403426338,16.364955728889846,4,320,16.855259716935038
1,1,0,15.538277155705378,16.275099399767985,10,774,17.367997387172654
0,0,1,16.06680235657077,17.281246460764002,2,500,17.68879273507599
4,0,0,14.22097566607244,15.201804919084164,18,706,15.990262279448435
4,0,0,15.816990558174398,16.722411617811648,10,601,17.972829919347763
2,1,0,15.60727002719233,16.671980764184756,16,806,17.133326330687378
0,1,1,14.914122846632385,16.077273656438063,6,644,16.711422496236054
4,1,1,15.60727002719233,16.3727378693319,14,723,16.811242831518264
5,1,1,13.304684934198283,14.22097566607244,12,509,15.29711509888849
0,1,0,14.403297222866392,15.702580206996654,4,898,15.955576721460545
2,1,1,15.520258650202699,16.300417207752275,2,567,17.22995316637645
1,1,0,13.815510557964274,14.557447902693651,6,715,15.687312734865866
2,0,1,14.346138809026444,15.068273526459642,10,854,16.34123920227253
1,1,1,15.03928598958639,16.325109820342647,8,523,16.892822818510687
1,1,1,16.077273656438063,17.396247853458508,8,534,18.19126757962456
0,0,1,14.77102200299171,15.84365880525656,18,470,16.0978929436408
1,1,0,14.28551418721001,15.068273526459642,18,619,16.222455666282563
0,1,1,15.27412558066379,16.364955728889846,20,572,17.144137246791594
3,1,0,14.151982794585487,15.068273526459642,16,365,16.045524958123483
0,0,0,15.89495209964411,16.70588231586044,16,791,17.879395912701668
4,0,1,15.424948470398375,16.711422496236054,12,424,17.140546578660864
5,1,0,15.319587954740548,16.1378982782545,12,726,17.318060433886718
1,1,0,15.03928598958639,16.108045315104818,2,736,16.985196138641705
5,1,1,15.555976732804778,16.364955728889846,14,488,17.32106795495067
2,0,1,14.77102200299171,15.84365880525656,10,400,16.946647468524468
0,1,1,15.319587954740548,16.316946509703484,20,311,17.25912865551038
2,0,1,15.444751097694555,16.636889444373487,2,504,17.236510566922608
4,0,1,15.444751097694555,16.73867213868343,20,312,17.442514608360124
5,1,1,14.346138809026444,15.687312734865866,14,587,16.11809565095832
1,0,0,15.464169183551656,16.166885815127753,20,317,17.38785619582226
4,0,0,15.943742263813542,17.182806387950748,2,463,17.51927862457196
1,0,1,16.012735135300492,17.341871082580436,16,842,17.764829348136118
4,1,1,15.03928598958639,16.283610089435893,20,616,16.864783598446294
1,0,0,15.501909511534503,16.780783624033557,8,800,17.19650523230891
0,1,1,13.458835614025542,14.557447902693651,12,813,15.250595083253597
2,1,0,15.84365880525656,17.02635421113521,12,564,17.75903223045179
2,0,0,15.424948470398375,16.503358051748965,12,837,17.069753526669768
5,0,1,14.73180128983843,16.056220247240233,16,735,16.41076526492114
4,0,1,14.508657738524219,15.464169183551656,16,724,16.612791892794426
5,0,0,16.012735135300492,16.98938901690174,12,658,17.697074355907713
5,1,0,15.931766072766827,17.274976847750406,16,858,18.071123267782497
0,0,1,14.946912669455374,15.955576721460545,8,614,16.84080163375981
2,1,1,15.955576721460545,17.05810290944979,16,714,17.709369592764748
2,1,1,13.997832114758229,15.341566861459324,20,605,16.147654453199863
4,1,1,14.845129975145433,15.520258650202699,8,875,16.821193162371433
5,1,1,14.845129975145433,16.204273347199372,6,359,16.75467248002987
5,1,1,15.687312734865866,16.997722398460883,6,441,17.604235347047926
4,1,0,15.978833583624812,17.04235455248165,18,790,17.924743732680124
1,0,1,15.501909511534503,16.42558035070628,4,821,17.639794649084415
2,0,0,15.967272761223736,17.32106795495067,16,375,18.02763815584276
3,1,0,15.363073066680286,16.077273656438063,10,545,17.20665760377293
5,0,1,13.9108207377686,15.176487111099874,4,891,15.538277155705378
0,1,0,15.671808548329901,16.454567887579532,8,486,17.631022663011578
0,1,0,15.27412558066379,16.108045315104818,4,696,17.33003662493343
5,0,1,14.880221294956703,16.222455666282563,4,683,16.722411617811648
5,0,0,16.077273656438063,17.11504428584993,8,594,18.06685886899604
3,0,1,13.710150042306449,14.73180128983843,20,529,15.444751097694555
5,0,0,15.907374619642667,17.085079497147994,4,429,17.533948814319753
0,0,1,15.990262279448435,17.034386382832476,4,400,17.692942118622803
0,1,0,15.990262279448435,16.67771143889374,4,848,18.068282356780895
1,0,0,15.671808548329901,16.883563493097892,6,489,17.302885635867483
2,1,0,14.880221294956703,15.702580206996654,10,326,16.888203872654394
5,1,0,14.28551418721001,15.623799329143539,8,663,16.325109820342647
1,0,0,14.28551418721001,15.444751097694555,18,729,16.266515656076592
2,1,1,14.946912669455374,16.185754299432134,4,398,16.556350581889475
2,0,1,15.538277155705378,16.630919277386983,14,856,17.23323724157764
3,1,1,15.907374619642667,16.80623028969472,20,347,18.099097119824904
3,0,0,16.02378497148708,16.775615653875114,12,696,18.163204513557652
0,1,1,15.520258650202699,16.654589021472887,8,353,16.946647468524468
1,1,1,16.08763644347361,17.35065591213617,20,756,18.134331116734362
4,1,0,14.648419680899378,15.501909511534503,16,490,16.67771143889374
1,0,1,15.538277155705378,16.70588231586044,10,531,17.59285866006582
2,0,1,15.319587954740548,16.62491325332677,4,679,17.220035729719104
1,1,1,13.122363377404328,14.403297222866392,8,877,14.508657738524219
0,1,0,15.250595083253597,16.213405830762646,20,817,17.107636844572067
1,0,0,16.02378497148708,16.963963918535928,18,792,17.874227942543225
4,1,1,14.978661367769956,16.364955728889846,18,664,16.780783624033557
4,1,1,15.64005985001532,16.874217630679652,16,882,17.290577788192884
3,0,1,14.73180128983843,15.856730886823913,10,768,16.556350581889475
0,1,0,16.02378497148708,17.11504428584993,12,787,18.085208007664235
3,1,1,13.122363377404328,13.710150042306449,12,538,14.73180128983843
4,0,0,15.747031969567487,16.70588231586044,8,347,17.78012601351159
0,1,1,14.403297222866392,15.464169183551656,16,317,16.275099399767985
0,1,1,15.201804919084164,16.489659207390805,2,713,17.14771506813948
1,0,0,15.176487111099874,16.325109820342647,10,683,16.575520497997196
2,0,1,15.89495209964411,17.151280134303974,18,765,17.916499662905043
5,1,0,13.710150042306449,14.978661367769956,10,803,15.671808548329901
0,1,1,15.919644712234481,17.20665760377293,6,405,17.35065591213617
5,1,0,14.648419680899378,15.404745763080856,4,529,16.874217630679652
5,1,1,15.747031969567487,16.780783624033557,6,801,17.553180176247643
3,0,0,15.990262279448435,17.239773212557427,12,707,17.83907493812533
1,1,0,14.77102200299171,15.789591583986283,8,349,16.796129193708218
1,1,0,15.123843377614453,15.978833583624812,20,885,16.95966283663654
2,1,1,15.64005985001532,16.985196138641705,4,489,17.37085861945369
3,1,1,13.815510557964274,14.77102200299171,6,341,16.045524958123483
1,0,0,15.60727002719233,16.811242831518264,12,637,17.59285866006582
1,0,1,16.02378497148708,17.26231845087848,4,304,18.07254070246347
1,1,0,14.346138809026444,15.717618084361195,16,537,16.283610089435893
5,0,1,14.346138809026444,15.341566861459324,12,503,16.02378497148708
1,1,0,15.775605342011543,16.475770095230136,12,720,17.52419263937439
5,1,0,16.056220247240233,17.421008403139158,10,509,17.85504688369138
5,0,0,15.64005985001532,16.612791892794426,6,360,17.421008403139158
1,1,0,15.931766072766827,17.274976847750406,16,818,18.085208007664235
1,1,1,16.00156183470237,16.869511739642242,8,716,17.65065251905646
1,1,1,15.687312734865866,16.510137738734343,12,360,17.144137246791594
3,1,1,15.907374619642667,17.10017412337048,10,895,17.550796384892365
2,0,0,15.404745763080856,16.41820024340866,8,328,17.511862026916912
4,1,0,16.02378497148708,17.096421773751928,2,812,18.18115371338763
3,1,1,16.012735135300492,17.31504384034729,16,456,17.972829919347763
4,1,1,14.077874822431765,15.176487111099874,16,566,15.590462908875947
1,0,0,15.717618084361195,17.034386382832476,20,598,17.4739308045935
5,0,0,14.978661367769956,16.045524958123483,6,656,17.11504428584993
0,0,0,15.830413578506539,17.17240768072985,2,895,17.365127944744703
3,1,0,15.404745763080856,16.364955728889846,14,653,17.16541464523888
1,0,1,13.458835614025542,14.403297222866392,16,641,15.424948470398375
2,1,0,15.671808548329901,16.61887093887081,8,544,17.47907220409392
0,0,1,15.176487111099874,16.461685355348397,20,811,17.038378404102012
4,1,0,16.08763644347361,17.107636844572067,10,460,17.840862248699423
5,1,1,15.096444403426338,16.34123920227253,12,795,17.18967926723851
2,1,1,15.03928598958639,16.147654453199863,4,745,16.94227109392467
0,0,0,16.0978929436408,16.816230373029303,16,606,17.785802471516394
1,0,0,15.444751097694555,16.46875252257149,6,451,17.239773212557427
4,1,1,15.590462908875947,16.283610089435893,8,479,17.274976847750406
5,1,0,13.997832114758229,14.690979295318174,14,495,16.012735135300492
2,0,0,16.08763644347361,17.2233524823451,14,769,18.081003376382203
5,0,1,15.363073066680286,16.283610089435893,4,639,16.77042083699801
5,1,0,15.250595083253597,16.34123920227253,18,723,16.835935444108635
4,1,0,16.045524958123483,17.077445872292923,16,623,17.80449460452855
3,0,1,15.483217378522351,16.850463544671545,6,487,17.39345845137093
0,1,0,15.84365880525656,17.220035729719104,2,743,18.014215135510618
2,1,0,15.64005985001532,16.642824179893303,12,754,17.20665760377293
0,1,0,16.00156183470237,16.888203872654394,10,552,17.617718697385214
4,0,1,15.88237331743725,17.12239726015519,10,560,18.158016434475872
1,1,1,15.068273526459642,16.195056692094447,14,632,16.972510979114386
2,1,0,15.483217378522351,16.630919277386983,18,339,16.99356438831222
2,0,0,14.151982794585487,14.946912669455374,4,881,16.1378982782545
1,0,1,16.02378497148708,16.97675726999584,20,535,17.753201310140998
4,0,0,15.29711509888849,16.660419941783683,4,563,16.96824658032793
5,0,0,14.845129975145433,15.919644712234481,14,615,16.816230373029303
3,0,0,14.077874822431765,15.009433026436708,8,795,15.943742263813542
4,1,0,15.943742263813542,17.17240768072985,14,878,17.977513768660188
5,1,1,15.483217378522351,16.454567887579532,6,633,17.376556640568324
2,1,0,15.60727002719233,16.44739939810092,4,533,17.25912865551038
2,0,1,14.557447902693651,15.732433170146335,12,795,16.68340946000838
0,0,0,15.27412558066379,16.213405830762646,4,374,17.161899703131436
4,0,1,15.80338490611862,16.946647468524468,12,848,17.548406897494985
2,1,0,15.464169183551656,16.600521800202614,12,890,17.499377470254665
3,1,0,15.363073066680286,16.0978929436408,14,444,17.14771506813948
4,1,0,15.86963429165982,17.16541464523888,4,803,17.870767731478328
3,1,1,13.122363377404328,14.457364444136669,18,618,14.457364444136669
1,0,1,15.60727002719233,16.826131444012017,14,845,17.62660764480246
4,1,0,15.38412647587812,16.195056692094447,12,833,17.23323724157764
3,1,1,16.00156183470237,16.775615653875114,12,767,17.657111099095875
1,1,1,14.403297222866392,15.201804919084164,16,747,15.671808548329901
2,1,0,14.914122846632385,15.761420707019587,4,588,16.99356438831222
4,0,0,15.856730886823913,17.014183675514957,20,582,17.7667542765457
1,0,0,15.931766072766827,16.831045458814444,14,348,17.764829348136118
4,0,0,15.250595083253597,16.056220247240233,4,726,17.49686174565742
4,1,1,15.89495209964411,17.255928652779712,6,482,17.896432099854234
2,1,1,16.056220247240233,17.216707939626428,16,565,17.560297644016508
1,1,0,13.592367006650065,14.690979295318174,16,872,15.671808548329901
0,1,1,13.122363377404328,14.077874822431765,4,825,14.77102200299171
2,1,1,15.623799329143539,16.920097236430347,8,694,17.862064456350026
3,1,1,15.955576721460545,17.2430252479438,20,448,17.826473511247325
5,1,1,15.84365880525656,16.70588231586044,12,452,17.521738650412825
3,0,0,15.978833583624812,16.70031127081098,12,897,17.974393641323946
4,0,0,16.056220247240233,16.821193162371433,10,803,17.98989782785991
1,0,1,12.89921982609012,13.710150042306449,8,828,14.880221294956703
0,1,0,14.808762330974558,15.830413578506539,6,832,16.87890147999208
1,0,1,14.648419680899378,15.520258650202699,6,861,16.034714042019267
0,1,0,15.830413578506539,16.58182966719046,2,535,17.753201310140998
4,0,1,15.775605342011543,16.780783624033557,16,363,17.667783558986645
1,0,1,15.990262279448435,17.168917275790083,8,631,17.85680589909656
2,0,0,15.943742263813542,16.8456442582356,6,513,17.590567708319263
0,1,1,15.363073066680286,16.600521800202614,16,317,17.034386382832476
1,1,0,15.747031969567487,16.785925023533974,2,809,17.7052879544451
3,0,0,14.690979295318174,15.919644712234481,10,531,16.612791892794426
1,0,1,14.28551418721001,15.38412647587812,14,544,16.0978929436408
0,1,0,15.068273526459642,15.86963429165982,14,366,17.14771506813948
0,0,0,15.123843377614453,16.35711255142882,14,797,16.727861222579214
1,0,0,14.978661367769956,16.300417207752275,16,597,16.73867213868343
2,0,1,15.761420707019587,16.929025867174648,12,632,17.562658920202185
5,0,0,16.045524958123483,17.158372362613466,12,741,17.87767622182214
0,0,0,12.206072645530174,13.592367006650065,20,331,13.710150042306449
4,1,0,15.747031969567487,16.61887093887081,8,426,17.41007933260697
3,0,0,16.012735135300492,17.09265529095645,8,533,17.963395887114405
1,0,0,15.747031969567487,16.93787548245163,16,394,17.604235347047926
0,1,0,15.830413578506539,17.038378404102012,14,877,17.909855120186375
5,0,0,16.034714042019267,17.14771506813948,8,527,17.862064456350026
1,1,0,15.341566861459324,16.35711255142882,8,468,17.175885945106174
4,1,1,15.424948470398375,16.791040124200745,18,611,17.421008403139158
2,1,0,15.319587954740548,16.660419941783683,6,832,17.175885945106174
0,1,0,15.88237331743725,16.93787548245163,18,508,17.80634474381671
5,0,0,15.444751097694555,16.41820024340866,20,840,17.069753526669768
4,1,0,15.123843377614453,15.84365880525656,14,794,17.32406645794693
1,0,0,15.483217378522351,16.694709015262312,12,889,17.43985149094064
4,0,0,12.206072645530174,13.122363377404328,16,765,14.151982794585487
3,1,1,16.012735135300492,16.73867213868343,16,518,18.135661788920068
3,0,0,15.747031969567487,16.654589021472887,4,694,17.58366319297272
2,0,0,13.458835614025542,14.648419680899378,8,663,15.424948470398375
0,1,0,14.73180128983843,16.00156183470237,2,662,16.749367427800177
0,0,0,15.341566861459324,16.48273876454623,14,642,17.36225024491709
4,1,0,13.815510557964274,15.176487111099874,10,701,15.907374619642667
4,0,1,16.034714042019267,17.220035729719104,6,632,18.0739561308668
3,1,1,14.603967918328545,15.29711509888849,2,861,16.185754299432134
4,1,1,16.08763644347361,17.32106795495067,12,784,18.130328442944705
0,1,1,15.520258650202699,16.716932152047026,4,332,17.344807942253745
4,0,1,14.077874822431765,15.03928598958639,2,763,16.166885815127753
1,0,1,15.88237331743725,16.76519889301686,2,593,18.01870952509846
2,0,0,15.27412558066379,15.990262279448435,6,512,17.32106795495067
0,0,0,15.150511624696614,16.40327459319198,6,655,16.850463544671545
3,0,0,15.978833583624812,17.022313801598205,8,369,17.521738650412825
3,1,0,14.077874822431765,14.946912669455374,14,348,15.702580206996654
1,0,1,15.732433170146335,16.636889444373487,10,736,17.341871082580436
1,0,0,16.02378497148708,16.99356438831222,20,353,18.082406885384525
0,1,0,14.914122846632385,16.240313283682568,16,478,16.780783624033557
0,0,1,13.997832114758229,14.914122846632385,4,827,15.84365880525656
1,0,1,15.424948470398375,16.642824179893303,12,517,17.01825700090259
5,1,1,16.08763644347361,17.022313801598205,18,648,17.68044195585857
2,0,1,15.761420707019587,16.985196138641705,10,689,17.434503884614045
1,1,0,15.226497531674536,16.02378497148708,20,550,17.239773212557427
0,1,1,15.483217378522351,16.3727378693319,20,826,17.49181122987135
1,0,0,15.80338490611862,16.77042083699801,14,599,17.585969999070635
1,1,0,15.687312734865866,16.733281290048552,16,815,17.33300839532259
4,1,1,13.304684934198283,14.151982794585487,4,761,15.123843377614453
3,0,1,15.464169183551656,16.523560759066484,20,432,17.299822846336937
4,0,1,14.845129975145433,16.034714042019267,18,442,16.826131444012017
1,1,1,15.86963429165982,16.963963918535928,6,620,17.382222378104004
2,1,0,14.914122846632385,15.687312734865866,4,476,16.76519889301686
4,1,0,16.045524958123483,17.367997387172654,6,837,17.87767622182214
3,0,1,15.444751097694555,16.70588231586044,6,510,17.617718697385214
4,0,1,15.27412558066379,16.59432982995469,18,849,17.33892557235068
3,1,0,13.9108207377686,14.557447902693651,8,737,15.931766072766827
2,1,0,15.687312734865866,16.600521800202614,10,809,17.516812532076766
3,0,0,15.671808548329901,16.951004773893423,8,520,17.58366319297272
2,0,0,15.816990558174398,16.929025867174648,16,834,17.521738650412825
4,1,0,15.978833583624812,17.284366588100244,8,397,17.996032816427427
0,0,0,16.034714042019267,17.022313801598205,14,438,17.768675506723596
1,1,1,15.64005985001532,16.796129193708218,18,820,17.367997387172654
1,0,0,13.997832114758229,15.341566861459324,20,323,15.856730886823913
